kingdom	phylum	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2098412	ERR2098413	ERR2098414	ERR2098415	ERR2098416	ERR2098417	ERR2098418	ERR2098419	ERR2098420	ERR2098421	ERR2098422	ERR2098423	ERR2098424	ERR2098425	ERR2098426	ERR2098427	ERR2098428	ERR2098429	ERR2098430	ERR2098431	ERR2098432	ERR2098433	ERR2098434	ERR2098435	ERR2098436	ERR2098437	ERR2098438	ERR2098439	ERR2098440	ERR2098441	ERR2098442	ERR2098443	ERR2098444	ERR2098445	ERR2098446	ERR2098447	ERR2098448	ERR2098449	ERR2098450	ERR2098451	ERR2098452	ERR2098453	ERR2098454	ERR2098455	ERR2098456	ERR2098457	ERR2098458	ERR2098459	ERR2098460	ERR2098461	ERR2098462	ERR2098463	ERR2098464	ERR2098465	ERR2098466	ERR2098467	ERR2098468	ERR2098469	ERR2098470	ERR2098471	ERR2098472	ERR2098473	ERR2098474	ERR2098475	ERR2098476	ERR2098477	ERR2098478	ERR2098479	ERR2098480	ERR2098481	ERR2098482	ERR2098483	ERR2098484	ERR2098485	ERR2098486	ERR2098487	ERR2098488	ERR2098489	ERR2098490	ERR2098491	ERR2098492	ERR2098493	ERR2098494	ERR2098495	ERR2098496	ERR2098497	ERR2098498	ERR2098499	ERR2098500	ERR2098501	ERR2098502	ERR2098503	ERR2098504	ERR2098505	ERR2098506	ERR2098507	ERR2098508	ERR2098509	ERR2098510	ERR2098511	ERR2098512	ERR2098513	ERR2098514	ERR2098515	ERR2098516	ERR2098517	ERR2098518	ERR2098519	ERR2098520	ERR2098521	ERR2098522	ERR2098523	ERR2098524	ERR2098525	ERR2098526	ERR2098527	ERR2098528	ERR2098529	ERR2098530	ERR2098531	ERR2098532	ERR2098533	ERR2098534	ERR2098535	ERR2098536	ERR2098537	ERR2098538	ERR2098539	ERR2098540	ERR2098541	ERR2098542	ERR2098543	ERR2098544	ERR2098545	ERR2098546	ERR2098547	ERR2098548	ERR2098549	ERR2098550	ERR2098551	ERR2098552	ERR2098553	ERR2098554	ERR2098555	ERR2098556	ERR2098557	ERR2098558	ERR2098559	ERR2098560	ERR2098561	ERR2098562	ERR2098563	ERR2098564	ERR2098565	ERR2098566	ERR2098567	ERR2098568	ERR2098569	ERR2098570	ERR2098571	ERR2098572	ERR2098573	ERR2098574	ERR2098575	ERR2098576	ERR2098577	ERR2098578	ERR2098579	ERR2098580	ERR2098581	ERR2098582	ERR2098583	ERR2098584	ERR2098585	ERR2098586	ERR2098587	ERR2098588	ERR2098589	ERR2098590	ERR2098591	ERR2098592	ERR2098593	ERR2098594	ERR2098595	ERR2098596	ERR2098597	ERR2098598	ERR2098599	ERR2098600	ERR2098601	ERR2098602	ERR2098603	ERR2098604	ERR2098605	ERR2098606	ERR2098607	ERR2098608	ERR2098609	ERR2098610	ERR2098611	ERR2098612	ERR2098613	ERR2098614	ERR2098615	ERR2098616	ERR2098617	ERR2098618	ERR2098619	ERR2098620	ERR2098621	ERR2098622	ERR2196983	ERR2196984	ERR2196985	ERR2196986	ERR2196987	ERR2196988	ERR2196989	ERR2196990	ERR2196991	ERR2196992	ERR2196993	ERR2196994	ERR2196995
Eukaryota	Chytridiomycota	3	3	2	5	8	3	1	6	9	4	5	4	5	2	2	0	11	10	6	28	8	6	3	2	2	2	12	20	10	10	4	0	4	2	2	1	0	11	14	12	13	3	3	2	2	27	15	13	19	5	19	13	28	20	17	18	25	8	11	5	35	25	39	59	21	10	6	22	7	23	37	18	19	18	11	9	8	1	4	43	11	53	27	67	34	4	10	46	98	75	36	32	28	26	28	11	23	12	25	15	9	38	17	19	36	30	16	6	48	59	69	86	23	24	27	25	11	11	37	30	20	15	9	37	5	11	19	14	10	10	16	30	29	80	18	55	29	40	26	22	67	83	3	2	30	37	8	21	18	37	52	96	3	0	0	0	1	0	0	1	1	1	0	0	2	0	1	0	2	1	3	1	0	1	0	1	2	0	0	2	0	0	1	0	0	0	0	0	1	2	9	2	1	0	1	1	0	0	2	1	1	0	5	1	0	66	114	74	88	50	51	39	137	77	129	28	37	52	166	253	257	292	36	38	19	62	34	38	63	127	69	20	33	18	32	15	17	42	57	131	66	134	134	34	38	127	76	255	268	0	1	32	27	25	15	35	55	56	0	1	3	4	5	9	8	3	12	0	0	1	6
Eukaryota	Cnidaria	84	46	36	78	99	80	24	74	269	204	452	695	65	4062	539	259	59	1102	1086	145	2130	3655	5158	21	19	3	45	40	197	5209	4373	2174	2221	20	25	20	27	108	92	53	51	2944	2014	43	42	1512	414	6007	11078	2236	1172	11772	17924	14402	28208	15542	2246	46207	41044	65615	4400	147149	168905	14877	39298	27325	17559	1881	846	239	6900	5043	14923	26483	42958	17588	18572	1109	2460	1267	982	5490	13730	13258	4181	26393	19445	6532	2247	252285	31457	1802	4491	1141	596	312	523	290	411	1620	3398	5273	3887	431	685	20280	31578	25467	1969	71331	105274	7507	5168	1468	2579	518	209	68	707	903	3707	2740	5443	7667	1978	3141	1737	443	707	160	588	1245	836	1703	736	1235	23485	8456	2305	751	71684	11673	56	57	20377	5337	2836	4484	1718	23451	507	642	20	24	13	2	4	10	10	52	50	20	322	261	280	29	466	598	55	122	15	38	9	1	6	8	13	40	27	66	17	27	9	7	4	10	12	15	15	19	199	73	27	14	476	116	2	0	216	81	25	13	278	6	0	5473	15591	4292	2259	1760	1530	5434	25654	16078	2806	24492	119862	100894	7671	309441	413687	31125	8045	1956	3731	2090	925	257	2278	3646	14370	3745	6478	2930	2407	1212	1891	700	1984	4814	2494	3719	4339	26264	9301	9405	3001	299786	53592	103	91	20579	5684	2912	1983	25613	1088	716	5885	21	145	12219	761	3600	1643	142	1938	0	1	50	38
Eukaryota	Colponemidia	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	15	4	13	3	9	1	11	8	13	35	21	8	8	6	6	6	18	48	51	67	14	7	4	5	3	1	22	34	31	11	6	12	1	8	8	4	4	4	13	28	22	71	12	40	27	24	6	4	52	42	0	1	8	10	5	13	7	16	21	37	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	40	63	37	40	27	40	31	110	69	55	25	23	19	82	246	235	269	13	16	7	21	21	17	68	113	104	18	13	9	14	14	14	8	45	100	72	133	117	28	16	32	29	288	233	1	0	9	10	15	15	25	45	31	0	0	1	0	0	0	6	0	36	0	0	3	4
Eukaryota	Cryptomycota	5	3	3	3	5	2	2	0	7	4	7	8	6	0	1	8	5	9	10	17	6	4	0	6	0	2	7	8	17	8	7	2	6	0	1	0	0	5	6	5	4	4	5	3	4	16	9	15	5	18	28	9	33	25	54	87	4	279	4	20	15	152	78	69	386	300	100	7	8	3	124	67	77	258	299	237	178	12	26	20	6	121	196	281	67	238	211	6	14	94	28	27	45	25	30	7	24	11	10	15	8	30	18	8	21	19	12	17	26	52	63	74	13	12	13	20	7	12	17	19	23	15	8	23	8	32	19	6	14	11	14	32	30	80	18	46	23	32	9	9	51	62	2	0	21	12	11	26	20	37	48	96	0	0	0	2	0	1	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	3	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	50	70	76	55	55	54	51	127	87	64	18	34	57	109	190	215	208	19	18	16	44	41	43	55	114	77	30	21	18	16	38	25	56	57	96	74	156	126	16	19	62	47	207	188	3	1	12	22	18	19	34	61	69	4	2	2	16	6	67	4	5	10	0	0	10	5
Eukaryota	Ctenophora	1	0	4	2	0	0	0	0	3	0	0	1	0	29	12	4	1	15	10	2	1	4	0	1	0	0	1	2	5	1	0	0	0	0	0	1	0	0	0	0	0	3	3	4	1	41	7	30	49	24	51	58	38	22	56	40	14	1	4	19	50	181	198	173	36	23	2	23	26	7	172	391	86	13	17	5	15	4	15	23	9	125	260	279	116	10	12	22	38	379	413	26	26	10	41	9	27	7	15	15	87	20	135	3	16	380	54	39	50	108	277	167	138	11	19	13	11	0	33	74	88	14	18	10	1	5	7	3	8	2	7	33	18	28	6	12	16	39	4	10	115	278	0	1	18	22	0	8	1	152	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	0	98	111	40	139	73	65	45	711	459	72	25	3367	2662	49	8735	12326	630	193	15	0	20	71	5	70	328	363	18	24	1	16	9	13	6	21	128	26	27	52	197	41	31	48	389	1180	0	1	416	24	8	10	28	9	9	3	0	1	5	9	59	3	1	21	0	0	0	0
Eukaryota	Cycliophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Echinodermata	2	8	10	9	2	3	13	17	9	11	14	22	14	19	4	18	15	63	120	100	8	45	4	7	6	2	68	56	50	80	16	13	11	4	6	0	1	19	13	45	19	21	5	11	0	75	18	230	81	101	387	353	158	125	997	759	178	157	122	2230	1111	6720	9870	3157	503	572	73	279	203	37	10616	5868	4607	1200	52	283	255	159	319	62	52	1697	2337	11377	1293	383	176	659	94	9659	987	171	151	143	128	99	225	107	154	151	231	330	300	84	142	98	26	364	426	2220	3600	2552	233	465	84	79	63	12	1087	1016	666	492	29	84	80	153	119	35	60	12	118	428	239	1520	206	337	387	154	123	17	1824	299	1	4	114	319	381	716	150	580	3	9	0	2	0	2	2	2	0	6	5	2	1	0	3	6	36	51	21	4	22	0	0	1	1	18	13	13	5	1	1	4	0	1	0	4	6	2	17	2	3	2	1	0	21	1	0	0	1	6	11	7	16	0	0	538	588	585	484	522	561	479	1450	1098	555	147	179	1544	1527	10063	14146	10112	313	628	112	338	217	64	3261	3948	2586	614	103	181	201	102	160	34	405	1499	706	3282	1057	446	175	596	57	7136	1453	10	7	134	327	759	242	657	21	13	136	8	72	565	198	2369	500	15	919	0	0	0	0
Eukaryota	Entoprocta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	3	0	0	1	0	0	2	0	0	0	2	1	2	5	1	0	0	0	3	3	2	2	6	2	0	0	2	0	2	4	2	5	0	2	3	0	0	1	0	0	1	4	0	3	8	4	2	0	0	3	0	0	2	4	3	3	3	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	0	5	1	7	3	1	6	1	2	2	8	8	8	2	6	8	0	1	1	2	0	4	6	4	1	4	1	0	0	0	1	1	5	10	10	4	2	1	1	9	0	0	6	0	2	3	11	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Entorrhizomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1
Eukaryota	Euglenida	2	3	2	4	1	4	2	4	2	2	7	4	4	7	0	0	3	9	2	7	3	5	2	3	1	2	8	12	3	8	5	6	6	0	4	7	0	3	2	8	4	4	5	7	5	23	15	77	113	62	28	72	67	75	114	135	14	172	19	30	46	451	149	537	93	23	108	14	8	38	101	138	92	104	93	51	52	11	13	47	31	203	297	360	171	59	49	161	134	2003	1105	9	17	12	7	3	24	2	22	10	8	27	6	2	16	123	8	8	18	86	64	52	46	50	118	7	7	12	26	21	29	57	28	59	22	37	29	9	7	4	22	43	22	46	20	47	65	58	13	13	115	85	4	4	115	58	37	92	41	69	2	5	12	8	7	2	3	1	1	10	8	6	167	1	2	8	53	19	37	53	58	172	9	3	1	9	12	11	92	76	79	57	3	0	3	4	21	9	18	8	52	47	8	11	56	61	1	1	156	31	98	43	62	0	1	5	8	11	6	7	5	7	8	6	4	11	7	5	3	32	33	30	7	5	19	8	2	1	11	12	11	16	13	9	2	6	4	1	8	20	10	15	11	10	12	9	6	48	49	1	0	24	8	12	2	11	6	2	17	4	6	23	13	43	71	0	20	0	0	0	0
Eukaryota	Eustigmatophyceae	13	9	17	24	20	15	8	10	6	10	12	12	3	0	3	0	12	39	27	27	5	0	4	6	4	5	36	14	21	5	0	3	8	5	2	2	6	26	14	16	14	1	2	13	9	39	31	359	418	312	356	414	385	256	716	494	230	39	47	193	772	3320	3058	2216	169	77	3	310	209	152	4024	2805	2963	80	63	44	181	251	491	344	269	2772	6681	11551	2196	33	58	332	520	5293	2822	268	303	200	265	151	191	115	192	162	132	199	170	71	100	51	37	43	298	890	1224	1419	64	36	27	112	47	73	345	513	341	57	27	74	19	51	76	71	78	48	209	524	389	1432	328	655	48	63	100	76	956	958	1	1	42	77	34	95	69	61	125	188	8	10	5	8	5	7	6	18	12	12	18	4	2	10	95	59	63	23	32	12	3	5	3	31	26	34	22	27	15	29	9	4	11	17	23	25	36	21	20	15	10	9	41	37	0	0	29	24	18	36	24	1	0	808	943	732	897	665	674	546	891	588	473	46	94	116	1187	3745	4616	5358	79	38	28	375	249	267	922	1899	1251	37	56	30	69	193	182	182	804	1906	1138	2932	1758	42	54	351	420	3921	4044	13	4	38	51	33	76	43	172	131	6	3	43	48	259	1857	28	42	531	0	0	35	12
Eukaryota	Gastrotricha	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	5	0	0	0	0	1	0	3	0	1	1	0	1	1	1	3	4	0	0	1	2	1	2	2	5	2	5	0	0	0	0	23	7	6	3	7	0	1	0	22	2	6	5	5	10	8	14	1	16	11	6	36	20	3	2	64	6	9	7	17	32	33	62	73	104	4	1	2	7	6	6	63	28	178	40	128	60	7	1	0	7	18	14	23	3	21	168	137	4	3	27	18	5	1	82	40	38	178	64	179	39	50	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	2	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	0	5	0	0	30	32	28	23	33	47	38	103	81	19	80	25	33	22	81	151	121	71	78	170	14	9	9	21	37	20	126	126	108	109	5	6	10	16	49	32	63	46	183	107	15	16	147	89	1	1	95	48	100	71	197	48	39	0	0	0	0	0	2	6	0	3	0	0	1	0
Eukaryota	Gnathostomulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	3	3	7	4	3	11	2	0	3	25	0	0	1	3	4	5	20	30	41	0	0	1	3	1	3	22	8	65	8	38	18	2	0	2	2	1	6	7	0	3	45	31	1	0	1	7	0	1	19	10	9	71	19	34	23	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	6	4	9	6	12	10	24	29	6	27	3	6	7	13	23	13	13	31	51	1	1	3	2	6	5	30	61	20	20	0	1	0	4	5	3	6	12	32	34	5	5	26	15	1	3	21	14	33	24	44	42	50	0	0	0	0	0	0	3	0	0	0	0	0	1
Eukaryota	Haplosporidia	0	0	0	0	0	1	0	0	0	0	3	1	1	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	14	3	3	8	6	17	7	4	6	5	16	11	10	25	24	18	10	5	4	4	0	14	14	11	11	11	3	8	3	4	2	2	12	17	31	15	7	11	1	4	35	22	5	10	6	5	0	21	4	14	4	5	19	5	2	10	11	9	12	16	45	25	28	10	9	7	2	6	4	5	12	5	10	3	34	1	25	9	5	2	4	4	8	11	20	5	17	15	13	4	1	11	7	2	3	9	9	4	24	6	13	22	24	0	1	1	0	0	0	1	1	0	0	1	0	0	0	3	2	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	31	17	15	18	13	6	57	10	18	11	13	25	20	194	114	61	8	11	8	7	13	14	21	30	19	4	4	4	20	7	13	19	12	35	16	32	28	5	3	12	12	22	22	0	1	12	9	2	4	8	7	14	0	0	0	2	1	1	3	0	1	0	0	0	0
Eukaryota	Hemichordata	2	3	0	1	3	6	0	0	1	3	0	0	0	0	0	0	0	2	7	2	0	12	0	2	1	0	9	5	0	1	0	1	5	0	0	0	0	0	3	2	3	2	0	0	0	2	1	35	98	90	0	1	111	95	3	2	1	0	8	12	21	355	262	52	62	109	2	74	15	3	1568	611	27	10	29	10	29	9	13	17	5	176	745	492	72	8	5	8	31	192	143	49	89	96	1	0	2	70	143	93	3	5	2	1	4	3	12	10	9	238	207	65	53	51	2	39	11	4	213	150	7	44	35	139	11	26	35	3	1	11	25	63	66	90	30	43	15	14	3	4	47	61	0	1	5	40	24	79	45	21	11	13	0	0	2	0	0	1	1	0	0	0	0	0	0	0	4	3	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	136	323	398	1	1	373	370	13	7	7	11	29	38	33	1026	859	303	43	102	8	151	27	16	646	556	17	63	200	22	54	13	5	12	108	216	240	257	135	19	25	24	20	209	281	0	0	10	37	74	53	29	31	22	4	0	11	12	24	198	54	10	159	0	0	0	0
Eukaryota	Kinorhyncha	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	4	0	4	0	1	1	0	0	1	2	0	10	0	0	0	2	0	0	3	3	7	0	0	0	0	0	0	1	1	1	4	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	4	0	3	6	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	1	1	1	4	0	4	32	4	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	4	2	0	3	2	1	7	1	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota	Loricifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Microsporidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	9	0	1	0	2	0	0	0	1	1	0	3	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	6	8	0	3	1	1	1	0	0	0	2	0	1	1	1	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	3	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	2	0	3	0	2	0	0	5	6	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota	Mollusca	24	27	35	34	17	28	17	37	34	33	19	37	25	82	37	10	10	4	5	5	36	80	333	34	34	35	25	12	22	297	613	81	216	25	30	29	38	27	11	14	19	716	332	34	47	90	61	679	655	644	768	572	666	864	733	1427	700	2022	870	992	790	628	1400	357	1181	1184	1446	475	733	730	737	709	392	5026	8491	1399	3680	647	772	806	674	1141	1856	2547	987	16222	10513	745	523	11779	2204	780	684	643	672	498	1236	449	1089	706	534	1094	1028	388	950	4272	612	663	595	1155	868	598	997	1862	10303	775	551	603	497	486	424	6897	6029	12149	870	1965	6976	660	811	626	802	741	509	998	528	1163	33633	17917	644	633	2745	1003	48	42	4518	1081	4688	9022	7584	37819	145	221	527	508	551	538	467	556	453	470	479	630	565	562	568	455	544	523	324	817	503	406	632	652	614	298	300	292	634	532	382	858	491	533	696	759	355	203	323	362	594	604	509	513	203	234	19	14	450	672	549	670	761	5	2	375	471	419	399	487	557	667	1849	2246	349	5307	372	287	337	2622	1476	959	955	2158	14340	399	212	245	483	691	456	9042	13420	1695	10019	250	353	264	649	1154	809	895	1357	37913	21044	727	744	10951	3578	28	24	4491	776	8115	9003	43670	222	151	413	191	65	1673	320	331	4644	244	564	0	0	3	32
Eukaryota	Mucoromycota	1	4	3	0	5	4	0	5	1	4	2	5	2	3	1	1	8	12	8	7	0	4	1	1	0	1	6	2	4	2	5	1	3	0	3	0	0	7	10	9	5	5	7	1	2	8	7	8	0	0	2	7	1	2	4	2	1	2	0	2	0	4	5	5	3	4	6	0	0	0	9	7	4	2	6	2	5	0	0	0	0	3	16	16	2	5	0	1	2	15	3	47	72	41	44	16	48	10	50	36	15	86	51	5	33	64	29	36	84	123	184	185	58	52	53	30	10	14	34	71	56	61	30	78	14	47	42	14	17	13	29	82	51	148	16	82	82	85	25	17	166	126	4	5	77	66	14	77	60	89	178	249	1	1	1	1	0	0	0	4	0	3	1	1	0	0	2	3	0	0	1	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	1	0	0	1	0	1	3	0	0	0	1	0	1	1	0	0	129	163	124	111	106	100	76	254	192	73	74	99	95	193	447	626	675	67	55	83	79	55	42	95	167	139	66	71	65	60	33	25	31	92	194	120	241	202	104	83	80	54	542	413	3	10	70	38	63	59	89	178	220	2	0	2	0	0	8	3	0	3	0	0	4	6
Eukaryota	Myzostomida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	2	3	1	0	0	0	0	1	0	1	2	8	1	0	1	0	0	1	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	2	0	1	2	0	1	0	3	0	1	1	0	2	0	0	0	0	2	0	3	2	8	1	4	1	0	1	0	0	0	0	4	0	0	5	3	0	0	5	3	0	0	0	3	0	4	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	4	0	6	3	0	5	2	0	2	8	6	4	5	3	3	1	1	0	1	4	0	5	6	1	4	1	2	0	1	0	1	1	2	2	1	1	2	9	7	0	0	3	2	5	4	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
